chr,loc,cms_score,gene_name
5,22946602,3.27575,CDH12
2,46710168,3.2755,"ATP6V1E2,EPAS1,LINC01820,LINC02583,LOC100506142,PIGF,RHOQ,TMEM247"
5,20776068,3.27444,LINC02241
19,19393532,3.27444,"BORCS8,BORCS8-MEF2B,HAPLN4,MAU2,NCAN,NR2C2AP,RFXANK,SUGP1,TM6SF2"
11,36835185,3.27444,
1,168828980,3.27444,"LINC00626,LINC00970"
8,23933592,3.26939,
2,118574344,3.26939,"CCDC93,DDX18,LOC107985939"
2,100256461,3.26939,AFF3
16,8408831,3.26939,
14,21264790,3.26939,"EDDM3A,EDDM3B,RNASE1,RNASE3,RNASE4,RNASE6"
13,77840962,3.26939,MYCBP2
11,3792246,3.26939,"CHRNA10,MIR4687,NUP98,PGAP2,RHOG,STIM1"
9,121099809,3.26741,
5,5401250,3.26741,"ADAMTS16,ICE1"
8,114396337,3.2672,CSMD3
3,132501690,3.2672,"NPHP3,NPHP3-ACAD11,NPHP3-AS1"
18,61999639,3.2672,"LINC01538,LINC01924"
1,155652081,3.2672,"DAP3,GON4L,MSTO1,MSTO2P,SCARNA26A,YY1AP1"
13,44080560,3.26672,"ENOX1,ENOX1-AS2"
6,167594452,3.2662,"CCR6,GPR31,HPAT5,LOC105378123,TCP10L2"
13,85846113,3.26576,LINC00351
9,115756239,3.26138,"ZFP37,ZNF883"
1,172826130,3.26085,
20,60078246,3.25884,CDH4
1,155269776,3.25884,"ASH1L,CLK2,FAM189B,FDPS,GBA,GBAP1,HCN3,MIR555,MTX1,PKLR,RUSC1,RUSC1-AS1,SCAMP3,THBS3"
7,105618411,3.2587,CDHR3
6,97492905,3.2587,"KLHL32,MIR548H3,MMS22L"
1,157183707,3.2587,"CYCSP52,ETV3"
1,151192382,3.2587,"GABPB2,LYSMD1,PI4KB,PIP5K1A,PSMD4,SCNM1,SEMA6C,TMOD4,TNFAIP8L2,TNFAIP8L2-SCNM1,VPS72,ZNF687,ZNF687-AS1"
1,238517161,3.25739,
6,87104511,3.25473,
3,161439282,3.25473,
2,131593641,3.25473,"AMER3,ARHGEF4"
5,116976974,3.25311,"LINC00992,LINC02147"
10,8087581,3.25311,"GATA3,GATA3-AS1,TAF3"
4,22859538,3.2528,GBA3
2,59009179,3.2528,LINC01122
10,117193390,3.2528,ATRNL1
1,220013432,3.2528,"RNU5F-1,SLC30A10"
6,83897530,3.25272,"DOP1A,ME1,PGM3,RWDD2A"
6,63212266,3.25135,
4,21010389,3.24634,KCNIP4
4,44605055,3.24547,"GNPDA2,GUF1,YIPF7"
2,82485620,3.23801,
13,109604436,3.23801,MYO16
7,75051129,3.23707,"NSUN5P1,PMS2P3,PMS2P5,PMS2P7,POM121C,SPDYE11,SPDYE13P,SPDYE14P,SPDYE15P,SPDYE17,SPDYE5,SPDYE8P,STAG3L1,TRIM73"
2,197364415,3.23707,HECW2
9,23304119,3.23611,
7,145653956,3.23611,
2,217186659,3.23611,"MARCH4,SMARCAL1"
10,25653894,3.23611,GPR158
8,1279810,3.2353,"DLGAP2,LOC286083"
7,42334070,3.2353,GLI3
4,65991103,3.2353,
4,106487988,3.2353,"ARHGEF38,ARHGEF38-IT1,PPA2"
3,14329924,3.2353,"LINC01267,LSM3"
18,56686801,3.2353,"OACYLP,ZNF532"
18,33340257,3.2353,GALNT1
14,88380592,3.2353,"GALC,GPR65"
1,41050631,3.2353,"EXO5,RIMS3,ZFP69,ZNF684"
1,152796965,3.2353,"IVL,KPRP,LCE1A,LCE1B,LCE1C,LCE1D,LCE1E,LCE1F,LCE6A,SMCP"
3,188073075,3.23463,LPP
7,22373210,3.23322,"RAPGEF5,STEAP1B"
9,73950382,3.23169,TRPM3
8,2843797,3.23169,CSMD1
4,27769118,3.23169,
22,34861101,3.23169,
21,46367357,3.23169,"FAM207A,ITGB2,ITGB2-AS1,LINC00163,LINC01547,PICSAR,PTTG1IP"
20,57394781,3.23169,"GNAS,GNAS-AS1,LOC101927932,LOC105372695,MIR296,MIR298"
20,45655824,3.23169,EYA2
17,75931961,3.23169,"LINC01973,TNRC6C"
11,47654065,3.23169,"AGBL2,C1QTNF4,CELF1,FAM180B,FNBP4,KBTBD4,MTCH2,NDUFS3,PTPMT1"
11,47549760,3.23169,"C1QTNF4,CELF1,FAM180B,KBTBD4,MTCH2,NDUFS3,PTPMT1,RAPSN"
5,67196963,3.22993,
5,37485233,3.22993,WDR70
2,216350276,3.22993,"FN1,LOC102724849"
19,20310666,3.22993,"ZNF486,ZNF90"
16,27488872,3.22993,"GTF3C1,IL21R,IL21R-AS1,KIAA0556"
16,103872,3.22993,"DDX11L10,HBZ,MIR6859-1,MIR6859-2,MIR6859-3,MIR6859-4,MPG,NPRL3,POLR3K,RHBDF1,SNRNP25,WASIR2"
11,91769947,3.22993,
1,151466020,3.22993,"CGN,MIR554,POGZ,PSMB4,TUFT1"
14,70978134,3.22837,"ADAM20,ADAM20P1,ADAM21,LOC101928075,MED6,SYNJ2BP,SYNJ2BP-COX16"
7,33237489,3.22814,"BBS9,RP9"
1,234018653,3.22814,SLC35F3
3,96860229,3.22575,EPHA6
4,13337632,3.22396,RAB28
8,66365726,3.22182,LINC01299
18,57704084,3.22182,
1,87615816,3.22182,"HS2ST1,LINC01140,LOC101927844"
18,56303425,3.22024,"ALPK2,LOC101927322,MALT1,SNORA108"
19,16210265,3.2136,"AP1M1,CIB3,FAM32A,HSH2D,LINC00661,LINC00905,LINC01855,RAB8A,TPM4"
3,17156677,3.21298,"PLCL2,TBC1D5"
18,45615308,3.21135,ZBTB7C
9,87691466,3.21082,NTRK2
1,213096134,3.20893,"ANGEL2,FLVCR1,FLVCR1-DT,SPATA45,VASH2"
9,113840656,3.20875,LPAR1
8,88867837,3.20875,DCAF4L2
8,69183642,3.20875,"C8orf34,C8orf34-AS1,PREX2"
6,87495930,3.20875,
6,2886775,3.20875,"LOC101927730,MIR4645,SERPINB1,SERPINB6,SERPINB9,SERPINB9P1"
6,135749234,3.20875,"AHI1,LINC00271"
4,110993394,3.20875,"EGF,ELOVL6"
3,98763097,3.20875,
3,7875049,3.20875,GRM7
3,74660655,3.20875,CNTN3
21,44851511,3.20875,"HSF2BP,LINC00313,LINC00319,LINC00322,LINC01669,LINC01679,SIK1,SIK1B"
21,37646336,3.20875,"DOP1B,MORC3"
18,38015809,3.20875,
1,66677366,3.20875,PDE4B
6,92373166,3.20359,CASC6
12,78980665,3.20359,
9,94783396,3.20329,"ROR2,SPTLC1"
7,79834204,3.20329,GNAI1
20,31403426,3.20329,"COMMD7,DNMT3B,EFCAB8,MAPRE1"
17,1004881,3.20329,"ABR,MIR3183,TIMM22"
12,99500181,3.20329,"ANKS1B,LOC101928937"
11,83646317,3.20329,DLG2
10,71596046,3.20329,COL13A1
1,98964386,3.20329,
1,57372591,3.20323,"C8A,C8B,DAB1,FYB2"
13,77049356,3.20288,
7,106075500,3.20159,
6,152087345,3.19979,ESR1
4,130027182,3.19979,"C4orf33,SCLT1"
1,188008806,3.19979,
1,172129092,3.19979,"DNM3,DNM3OS,MIR199A2,MIR214,MIR3120"
5,30865376,3.1993,
8,139299165,3.19706,FAM135B
4,180800385,3.19706,
7,53982420,3.19675,
7,118970765,3.19675,
6,142046431,3.19675,
5,86356528,3.19675,"LOC101929380,MIR4280"
5,74389027,3.19675,"ANKRD31,GCNT4"
5,148116157,3.19675,"ADRB2,HTR4"
4,116014494,3.19675,NDST4
20,14314818,3.19675,"FLRT3,MACROD2"
18,56170198,3.19675,"ALPK2,MIR122,MIR3591,SNORA108"
16,78151570,3.19675,"CLEC3A,WWOX"
16,51904564,3.19675,LINC01571
10,99490133,3.19675,"AVPI1,LINC00866,MARVELD1,MORN4,PI4K2A,SFRP5,ZFYVE27"
1,174983633,3.19561,"CACYBP,LOC101928696,MRPS14,RABGAP1L,TNN"
2,44457920,3.19499,"PPM1B,PREPL,SLC3A1"
9,92319499,3.1947,"GADD45G,UNQ6494"
22,28836928,3.1912,"MIR5739,TTC28"
22,28541025,3.1912,TTC28
10,5868247,3.18976,"ANKRD16,FAM208B,FBH1,GDI2"
10,28210765,3.18576,ARMC4
8,138694071,3.18557,
2,112323737,3.18344,MIR4435-2HG
6,140009593,3.18213,FILNC1
3,125303760,3.1786,"OSBPL11,SNX4"
8,89481204,3.17754,
8,123161853,3.17754,
7,153196371,3.17754,LINC01287
5,84961552,3.17754,
5,139996313,3.17754,"ANKHD1,ANKHD1-EIF4EBP3,APBB3,CD14,DND1,EIF4EBP3,HARS,HARS2,IK,MIR3655,MIR6831,NDUFA2,SLC35A4,SRA1,TMCO6,VTRNA1-1,WDR55,ZMAT2"
5,139336237,3.17754,NRG2
5,12783038,3.17754,"LINC01194,LINC02220"
4,93755708,3.17754,GRID2
4,18618880,3.17754,
3,60591573,3.17754,"FHIT,MIR548BB"
3,14733615,3.17754,"C3orf20,CCDC174"
2,198522797,3.17754,"BOLL,MARS2,RFTN2"
18,71367226,3.17754,
18,28400037,3.17754,
14,88188180,3.17754,LINC02330
10,125478137,3.17754,"CPXM2,GPR26"
10,114558843,3.17754,"LOC103344931,VTI1A"
1,34831333,3.17754,
1,249191993,3.17754,"MIR3124,PGBD2,SH3BP5L,ZNF672,ZNF692"
2,67758663,3.17417,
1,6708758,3.17117,"DNAJC11,KLHL21,LINC01672,NOL9,PHF13,TAS1R1,THAP3,ZBTB48"
8,11536798,3.17092,"C8orf49,GATA4,LINC00208,NEIL2,SNORA99"
2,134361360,3.17092,NCKAP5
4,46055623,3.16799,GABRG1
1,14475216,3.16799,
7,130403100,3.16561,"COPG2,KLF14,TSGA13"
1,201646990,3.16557,"IPO9-AS1,MIR5191,NAV1"
9,27639506,3.16509,C9orf72
11,133759215,3.16049,"IGSF9B,LOC646522,MIR4697,MIR4697HG,SPATA19"
13,22090831,3.15597,"MICU2,ZDHHC20"
8,41086970,3.1546,"MIR548AO,SFRP1"
4,129715155,3.1546,"JADE1,SCLT1"
3,130986525,3.1546,"LOC339874,NEK11,NUDT16P1"
2,188148182,3.1546,CALCRL
12,108466440,3.1546,WSCD2
11,99494936,3.1546,CNTN5
10,44206170,3.1546,"HNRNPA3P1,LOC102724264,ZNF32,ZNF32-AS1,ZNF32-AS2,ZNF32-AS3,ZNF485"
10,112981873,3.1546,
8,70866623,3.15451,PRDM14
6,62445551,3.15413,KHDRBS2
4,182207994,3.15209,LINC02500
16,59369750,3.15095,
10,18265704,3.14987,"MRC1,SLC39A12,SLC39A12-AS1"
1,179498222,3.14682,"AXDND1,NPHS2,TDRD5"
2,140615107,3.146,
2,140561167,3.146,
15,85223403,3.146,"LINC00933,NMB,SCAND2P,SEC11A,WDR73,ZNF592,ZSCAN2"
15,57862336,3.146,"CGNL1,GCOM1,MYZAP"
10,113337727,3.146,
1,27201958,3.14513,"ARID1A,GPATCH3,GPN2,KDF1,NR0B2,NUDC,PIGV,SFN,ZDHHC18"
6,15034855,3.14449,
9,107301954,3.14387,"OR13C2,OR13C3,OR13C4,OR13C5,OR13C8,OR13C9,OR13F1"
9,29956548,3.14364,
17,65992189,3.14258,"BPTF,C17orf58,KPNA2"
4,129220872,3.14207,"LARP1B,PGRMC2"
11,130674487,3.14207,"C11orf44,LINC02551,LOC103611081,SNX19"
9,6057196,3.14158,"KIAA2026,MIR4665,RANBP6"
3,73691800,3.14158,"LOC101927296,PDZRN3,PDZRN3-AS1"
22,31878348,3.14158,"DRG1,EIF4ENIF1,SFI1"
11,87204264,3.14158,
4,143595724,3.13886,INPP4B
14,50311411,3.13886,"ARF6,KLHDC1,KLHDC2,NEMF,RN7SL3"
8,11812115,3.13796,"CTSB,DEFB134,DEFB135,DEFB136"
6,43995668,3.13592,"C6orf223,LINC01512,LOC101929705,MRPL14,TMEM63B"
8,76204122,3.12739,CASC9
21,42414527,3.12713,LINC00323
9,138965992,3.12528,"NACC2,TMEM250"
6,19153142,3.12528,LOC101928519
6,102571444,3.12528,GRIK2
5,32193800,3.12528,"GOLPH3,MTMR12,PDZD2"
5,128261490,3.12528,SLC27A6
13,109395768,3.12528,MYO16
10,29135032,3.12528,"C10orf126,LINC00837,LINC01517"
1,232977131,3.12528,"LINC01744,MAP10"
2,239866250,3.12425,"LINC01940,TWIST2"
17,15066356,3.12425,"CDRT8,MIR4731,PMP22"
6,17833176,3.12424,KIF13A
10,12618461,3.12424,"CAMK1D,MIR4480,MIR4481"
4,99412261,3.12369,"RAP1GDS1,TSPAN5"
4,56536826,3.11711,"NMU,PDCL2"
5,135910066,3.11582,
21,24571025,3.11582,
8,17781257,3.11231,"FGL1,PCM1"
4,64300823,3.11231,
4,19088386,3.11231,
4,134340488,3.11231,
14,80811635,3.11021,DIO2-AS1
6,43685862,3.10971,"GTPBP2,MAD2L1BP,MRPS18A,POLH,RSPH9,VEGFA"
18,31073227,3.10971,"ASXL3,CCDC178"
14,80245045,3.10913,NRXN3
14,48914104,3.10641,
1,175183654,3.10641,"KIAA0040,TNN"
6,107899806,3.10467,SOBP
16,60861358,3.10467,
12,42169707,3.10467,LINC02400
10,113155671,3.10467,
1,242285307,3.10467,PLD5
9,75597909,3.104,ALDH1A1
9,6278602,3.104,"IL33,TPD52L3"
8,66876295,3.104,DNAJC5B
7,72051581,3.104,TYW1B
7,129526230,3.104,UBE2H
7,120420271,3.104,"KCND2,TSPAN12"
6,146177643,3.104,"FBXO30,LOC100507557,SHPRH"
6,127681495,3.104,"ECHDC1,KIAA0408,RNF146,SOGA3"
3,52280657,3.104,"ALAS1,DNAH1,GLYCTK,GLYCTK-AS1,LOC101929054,MIR135A1,MIRLET7G,POC1A,PPM1M,TLR9,TWF2,WDR82"
3,126504465,3.104,CHCHD6
20,21495958,3.104,"LINC01726,LINC01727,NKX2-2"
2,70873087,3.104,"ADD2,TGFA"
13,31951667,3.104,B3GLCT
10,67020453,3.104,
10,12074978,3.104,"DHTKD1,MIR548AK,SEC61A2,UPF2"
1,214047712,3.104,"LINC00538,PROX1-AS1"
4,132591376,3.10356,SNHG27
15,22348917,3.10356,"IGHV1OR15-1,LINC02203,LOC101927079,LOC102724760,LOC105369274,OR4M2,OR4N3P,OR4N4"
9,133362891,3.10319,"ASS1,FUBP3,HMCN2,LOC100272217"
6,149403874,3.10319,"LOC105378047,UST"
6,127819759,3.10319,"C6orf58,KIAA0408,SOGA3"
5,55571652,3.10319,ANKRD55
4,75952693,3.10319,"LINC02562,LOC100507388,PARM1"
3,71367221,3.10319,"FOXP1,FOXP1-AS1"
3,268332,3.10319,"CHL1,CHL1-AS2"
3,178663647,3.10319,"KCNMB2-AS1,ZMAT3"
3,163625594,3.10319,
22,31031688,3.10319,"DUSP18,GAL3ST1,MIR3200,OSBP2,PES1,SEC14L6,SLC35E4,TCN2"
20,4703715,3.10319,"PRND,PRNP,PRNT,RASSF2"
2,212611374,3.10319,ERBB4
2,118086982,3.10319,
18,30511455,3.10319,CCDC178
15,73915820,3.10319,"CD276,NPTN,NPTN-IT1,REC114"
14,29061102,3.10319,
12,89851743,3.10319,"GALNT4,POC1B,POC1B-AS1,POC1B-GALNT4"
12,65977391,3.10319,"LINC02454,LOC100507065,LOC105369187"
12,41198713,3.10319,CNTN1
1,210036665,3.10319,"C1orf74,IRF6,SYT14,TRAF3IP3,UTP25"
1,186555169,3.10319,"PACERR,PTGS2"
3,60806710,3.10052,FHIT
20,48066683,3.10052,"KCNB1,PTGIS"
12,86255701,3.10052,"NTS,RASSF9"
10,975688,3.10052,"GTPBP4,IDI2,IDI2-AS1,LARP4B,LOC101927762"
1,28157446,3.10052,"FAM76A,PPP1R8,RPA2,SCARNA1,STX12,THEMIS2"
11,56467564,3.09389,"MIR6128,OR5AP2,OR5AR1,OR5M1,OR9G1,OR9G4,OR9G9"
2,104580778,3.09296,
18,19995775,3.09248,CTAGE1
13,114437543,3.08791,"GAS6,GAS6-AS1,GRK1,LINC00552,TMEM255B"
19,28807069,3.08721,
2,134909383,3.0831,MIR3679
19,56308138,3.0831,"NLRP11,NLRP13,NLRP4,NLRP9,RFPL4A,RFPL4AL1"
10,81216207,3.0831,"EIF5AL1,LOC729815,SFTPA2,ZCCHC24"
3,192991882,3.08079,"ATP13A5,ATP13A5-AS1,HRASLS,MGC2889"
20,51556035,3.08079,TSHZ2
2,48591607,3.08079,"FOXN2,PPP1R21"
3,36799383,3.08016,"DCLK3,LINC02033,TRANK1"
22,26732943,3.07803,"ASPHD2,SEZ6L"
1,189990763,3.07718,BRINP3
4,128001445,3.07306,
4,6199980,3.06865,"JAKMIP1,LINC02495,WFS1"
5,40086352,3.06568,LINC00603
4,189222712,3.06414,
9,132715685,3.0626,"FNBP1,MIR6855,USP20"
5,119740096,3.0626,PRR16
11,126596911,3.0626,"KIRREL3,LOC101929427"
1,43983586,3.06121,"HYI,MIR6735,PTPRF,SZT2,SZT2-AS1"
2,241937261,3.06054,"CROCC2,LOC200772,MTERF4,SNED1"
14,27185883,3.05979,"LINC02293,LINC02294,LINC02588"
7,120867030,3.05432,"CPED1,WNT16"
4,112191362,3.05047,
10,85600523,3.04983,
1,87080002,3.04983,"CLCA3P,CLCA4,CLCA4-AS1,SH3GLB1"
3,131720304,3.04609,"CPNE4,MIR5704"
8,21200700,3.04554,LOC101929172
17,9831387,3.04554,"GAS7,GLP2R,RCVRN"
4,124350042,3.04386,SPRY1
17,51848012,3.04386,KIF2B
10,88200277,3.04386,"GRID1,WAPL"
7,108114912,3.04337,"DNAJB9,NRCAM,PNPLA8,THAP5"
5,85022921,3.04337,
2,31191199,3.04337,GALNT14
18,32937811,3.04337,"ZNF24,ZNF271P,ZNF396,ZNF397,ZSCAN30"
5,115113448,3.04263,"AP3S1,ATG12,CDO1"
3,133341988,3.04263,"CDV3,TF,TOPBP1"
9,84932549,3.04237,
20,7012078,3.04237,
8,9792662,3.04195,"LINC00599,MIR124-1"
5,114180972,3.04195,LOC101927078
8,115158341,3.03588,
7,7494448,3.03588,"COL28A1,LOC101927391"
5,68075443,3.03588,
5,153076656,3.03588,GRIA1
4,144913346,3.03588,"GYPB,GYPE,LOC101927636"
3,109084908,3.03588,"DPPA2,DPPA4,LINC01205"
21,37815032,3.03588,"CHAF1B,CLDN14,MORC3"
2,78862831,3.03588,LOC105374820
18,3798120,3.03588,"DLGAP1,DLGAP1-AS3,MIR6718"
16,59513066,3.03588,
15,73724366,3.03588,"HCN4,REC114"
10,26267348,3.03588,"LOC101929073,MYO3A"
1,181334629,3.03588,
1,178437809,3.03588,"C1orf220,RASAL2,TEX35"
1,169955105,3.03588,"KIFAP3,SCYL3"
8,3811842,3.03465,CSMD1
5,22302351,3.03465,CDH12
4,105757675,3.03465,
2,68315639,3.03465,"C1D,PNO1,PPP3R1,WDR92"
2,3848972,3.03465,"ALLC,DCDC2C"
2,103403827,3.03465,"LINC01796,MFSD9,SLC9A2,TMEM182"
13,55893977,3.03465,
10,99876289,3.03465,"CRTAC1,R3HCC1L"
1,29705461,3.03465,"LINC01756,PTPRU"
18,75040443,3.03193,GALR1
8,70410471,3.02839,"LINC01603,SULF1"
7,66776520,3.02839,"LINC01372,PMS2P4,STAG3L4,TYW1"
7,47830624,3.02839,"C7orf69,LINC00525,PKD1L1"
7,110189515,3.02839,
4,85526110,3.02839,"CDS1,WDFY3"
4,77842964,3.02839,"SEPT11,SOWAHB"
4,59532874,3.02839,
4,186164625,3.02839,"CFAP97,SLC25A4,SNX25"
3,167126402,3.02839,"LINC01327,SERPINI2,WDR49,ZBBX"
3,165719442,3.02839,
20,20839786,3.02839,
2,123786579,3.02839,LINC01826
2,122496572,3.02839,"CLASP1,NIFK,NIFK-AS1,TSN"
18,59907658,3.02839,"PIGN,RELCH,TNFRSF11A"
18,42197078,3.02839,"LINC01478,LINC01601,SETBP1"
14,63047438,3.02839,
13,69970838,3.02839,LINC00383
11,80730847,3.02839,
1,90762205,3.02839,
1,185344523,3.02839,"GS1-279B7.1,IVNS1ABP,SWT1"
6,145652550,3.0267,
16,27773286,3.026,"GSG1L,KIAA0556,LOC100128079"
6,82881902,3.0224,"IBTK,LINC02542"
5,66474038,3.0224,"CD180,MAST4"
2,209232836,3.0224,"PIKFYVE,PTH2R"
17,63744334,3.0224,CEP112
11,1435852,3.0224,"BRSK2,MOB2"
10,14156205,3.0224,"FRMD4A,LOC101928453"
9,16923184,3.0179,BNC2
11,80963578,3.0179,
18,8038735,3.01311,PTPRM
17,51710602,3.01311,
13,23389653,3.01311,"BASP1P1,LINC00621"
12,51241429,3.01311,"ATF1,DIP2B,METTL7A,TMPRSS12"
1,22169134,3.01311,"HSPG2,LDLRAD2,USP48"
15,74218466,3.00849,"LOXL1,LOXL1-AS1,PML,STOML1,TBC1D21"
18,66193108,3.00835,
4,156360537,3.00814,"LOC102724776,MAP9"
10,77462334,3.00814,"LOC105378367,LRMDA"
6,127168649,3.00675,
4,147649345,3.00675,"POU4F2,TTC29"
21,37242215,3.00675,"LOC101928269,PPP1R2P2"
2,202279933,3.00675,"ALS2CR12,C2CD6,STRADB,TRAK2"
17,75679947,3.00675,LINC01987
14,81160788,3.00675,CEP128
1,10890932,3.00675,CASZ1
17,10708208,3.00626,"ADPRM,MAGOH2P,PIRT,TMEM220,TMEM220-AS1,TMEM238L"
5,148409765,3.00278,"SH3TC2,SH3TC2-DT"
19,4261896,3.00278,"ANKRD24,CREB3L3,EBI3,FSD1,MPND,SH3GL1,SHD,SIRT6,STAP2,TMIGD2,YJU2"
13,41811807,3.00278,"KBTBD7,LOC101929140,MTRF1,NAA16"
8,138130981,3.00176,
13,48721180,2.99989,"ITM2B,MED4,MED4-AS1,NUDT15"
7,92886920,2.99652,"HEPACAM2,VPS50"
12,85103970,2.99652,
9,111506418,2.99606,
4,75089774,2.99606,"EPGN,MTHFD2L"
3,61706093,2.99606,PTPRG
11,87684035,2.99606,
12,117565281,2.99417,"FBXO21,FBXW8,NOS1,TESC,TESC-AS1"
3,3209837,2.99404,"CRBN,IL5RA,TRNT1"
8,125817544,2.99398,"MIR4662A,MIR4662B,MTSS1"
8,10691004,2.99322,"LOC101929229,LOC102723313,MIR1322,PINX1,XKR6"
5,343545,2.9897,"AHRR,EXOC3,EXOC3-AS1,HRAT5,PDCD6,SDHA"
1,197486422,2.98864,"CRB1,DENND1B"
16,77963821,2.98849,"CLEC3A,VAT1L"
15,97028120,2.98849,
7,38471194,2.98765,"AMPH,TRG-AS1"
4,94215614,2.98765,GRID2
4,88507807,2.98765,"DMP1,DSPP,SPARCL1"
9,125683128,2.98502,"PDCL,RABGAP1,RC3H2,SNORD90,ZBTB26,ZBTB6"
4,35025272,2.98502,
4,135225039,2.98502,
22,46849631,2.98502,"CELSR1,TRMU"
17,13131490,2.98128,LINC02093
15,67123357,2.98113,SMAD6
4,159522315,2.98032,"C4orf46,ETFDH,RXFP1"
7,152706412,2.97663,
5,60548959,2.97663,"LINC02057,SMIM15,SMIM15-AS1,ZSWIM6"
1,248867557,2.97663,"LOC101928226,LYPD8,OR14I1,OR2T11,OR2T27,OR2T35"
22,40528572,2.97509,"LOC100130899,TNRC6B"
1,11127304,2.97383,"C1orf127,EXOSC10,EXOSC10-AS1,MASP2,MTOR,MTOR-AS1,SRM,TARDBP"
6,51226138,2.97037,
7,125174776,2.96978,
12,83423189,2.96978,TMTC2
12,102095178,2.9688,"CHPT1,GNPTAB,MYBPC1,SYCP3"
18,45825491,2.96673,"C18orf12,ZBTB7C"
16,3109123,2.96673,"BICDL2,CASP16P,CLDN6,CLDN9,HCFC1R1,IL32,KREMEN2,LINC00514,LOC100128770,LOC101929613,MMP25,MMP25-AS1,PAQR4,PKMYT1,THOC6,TNFRSF12A,ZNF205,ZNF205-AS1,ZNF213,ZNF213-AS1,ZSCAN10"
1,159967141,2.96673,"CFAP45,IGSF8,IGSF9,KCNJ10,KCNJ9,LINC01133,MIR4259,PIGM,SLAMF9,TAGLN2"
21,29296259,2.96554,LINC00314
1,226042396,2.96554,"EPHX1,LEFTY1,LEFTY2,MIR6741,PYCR2,SRP9,TMEM63A"
4,154016274,2.96505,TRIM2
12,64229848,2.96505,"RXYLT1,RXYLT1-AS1,SRGAP1"
12,64153296,2.96505,"DPY19L2,RXYLT1,RXYLT1-AS1,SRGAP1"
4,67373646,2.96143,
3,108542960,2.96087,"GUCA1C,RETNLB,TRAT1"
9,102070262,2.95956,"ALG2,NAMA,SEC61B"
6,89045747,2.95956,
3,42175815,2.95956,TRAK1
20,35332342,2.95956,"DSN1,NDRG3,RAB5IF,SLA2,SOGA1,TGIF2-RAB5IF"
2,220011347,2.95956,"ABCB6,ANKZF1,ATG9A,CNPPD1,GLB1L,IHH,MIR3131,NHEJ1,RETREG2,SLC23A3,STK16,ZFAND2B"
12,21773822,2.95956,"GYS2,LDHB,SPX"
11,62043047,2.95956,"ASRGL1,SCGB1D1,SCGB1D2,SCGB1D4,SCGB2A1,SCGB2A2"
1,232569889,2.95956,SIPA1L2
12,23010089,2.95912,
7,87568276,2.95907,"ADAM22,DBF4,SLC25A40"
2,228521539,2.95857,"AGFG1,C2orf83,LOC729968,SLC19A3"
2,137597224,2.95694,THSD7B
9,38663814,2.95646,"ANKRD18A,FAM201A"
8,133924225,2.95646,"PHF20L1,TG"
18,10754920,2.95426,"LOC101927410,MIR6788,PIEZO2"
11,9504721,2.95421,"IPO7,LOC644656,SNORA23,WEE1,ZNF143"
10,43937779,2.95421,"FXYD4,HNRNPF,SNORD3J,ZNF487"
2,225187867,2.95213,FAM124B
13,106913796,2.95213,
8,136002457,2.94994,
4,65559380,2.94975,
9,69563070,2.94688,"ANKRD20A4-ANKRD20A20P,LOC100133920,LOC101928195,LOC101929583,LOC105379252"
17,55955494,2.94676,"CUEDC1,MRPS23,VEZF1"
2,107203919,2.94442,CD8B2
18,32188094,2.94442,DTNA
17,67253266,2.94442,"ABCA10,ABCA5,PRO1804"
12,82107733,2.94442,PPFIA2
10,9673560,2.94442,
10,132769164,2.94442,MIR378C
10,117663083,2.94442,ATRNL1
18,25364193,2.94409,
7,119678982,2.94266,
5,171338732,2.94266,FBXW11
15,29625130,2.94266,"FAM189A1,NSMCE3"
1,110299691,2.94266,"EPS8L3,GSTM1,GSTM2,GSTM3,GSTM4,GSTM5"
1,232322164,2.94201,
13,65437408,2.93846,
7,2199264,2.93644,"MAD1L1,MIR6836,MRM2,NUDT1,SNORA114,SNX8"
4,24524867,2.93644,"DHX15,MIR573,PPARGC1A"
2,218985312,2.93644,"ARPC2,CXCR1,CXCR2,CXCR2P1,RUFY4"
2,179497018,2.93644,"MIR548N,TTN,TTN-AS1"
2,148737283,2.93644,"ACVR2A,MBD5,ORC4"
16,53579419,2.93644,"AKTIP,RBL2,RPGRIP1L"
13,75519286,2.93644,
10,75034408,2.93644,"CFAP70,DNAJC9,DNAJC9-AS1,FAM149B1,MRPS16"
10,21687701,2.93644,"CASC10,LOC105376444,MIR1915"
1,37074849,2.93644,
3,131982084,2.93394,ACPP
2,32326237,2.93394,"DPY30,MEMO1,SLC30A6,SPAST"
3,99284744,2.93318,"COL8A1,MIR548G"
1,247615595,2.93186,"GCSAML,GCSAML-AS1,NLRP3,OR2B11,OR2C3,OR2W5"
17,71732170,2.92879,"LINC00469,LINC02092,LOC100134391,SDK2"
3,163280398,2.92682,
2,67496547,2.92682,"LINC01828,LINC01829,LOC101927661"
2,159035915,2.92682,"CCDC148,CCDC148-AS1,UPP2"
2,140377362,2.92682,
13,93511810,2.92682,GPC5
1,20406486,2.92682,"PLA2G2A,PLA2G2C,PLA2G2D,PLA2G2F,PLA2G5"
10,122726479,2.91822,WDR11
13,27803633,2.91793,"LINC00412,RASL11A,RPL21,RPL21P28,SNORA27,SNORD102,USP12,USP12-AS1,USP12-AS2"
